,file,class,x1,y1,x2,y2,score
222,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,skull,383.187,395.21265,417.3935,421.79626,0.32351792
223,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,skeleton_right_side,79.74771,426.27972,211.16388,494.84296,0.29262784
224,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,goods,421.88235,112.47033,442.90292,133.64597,0.25072283
225,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,scale,309.05243,602.93866,404.67487,614.1009,0.22717206
226,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,skeleton_right_side,358.67184,526.6765,427.7922,568.4429,0.22360802
227,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,skull,173.45581,441.35727,213.17975,469.4175,0.19793072
228,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,skull,94.652534,125.018295,119.784645,149.78047,0.17564909
229,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,goods,422.71164,123.401566,441.44778,146.26335,0.16041853
230,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,arrow_up,242.05128,391.2528,254.1808,417.15613,0.15267982
231,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,goods,94.652534,125.018295,119.784645,149.78047,0.15050118
232,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,skull,369.11914,388.14856,402.3172,404.97266,0.14739324
233,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,arrow_up,236.90697,377.872,247.25215,403.97528,0.14726697
234,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,goods,399.5138,89.50276,417.74048,106.84259,0.14094725
235,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,goods,396.25327,84.30469,416.87363,99.686844,0.13994363
236,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,skeleton_left_side,64.48012,394.66922,240.41747,511.27682,0.1367923
237,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,skull,355.8817,388.99973,401.5772,414.96445,0.13378493
238,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,skeleton_left_side,336.51672,517.2276,449.99536,579.45233,0.12720123
239,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,goods,416.35513,137.69489,436.40652,157.7811,0.11861091
240,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,skeleton_left_side,89.934006,119.73973,136.61693,156.83757,0.11715521
241,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,skull,364.23227,526.65125,415.7725,555.41235,0.11671265
242,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,skull,409.18304,537.8659,434.52728,560.3697,0.105186574
243,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,goods,424.94772,95.80611,437.67813,109.11925,0.10438986
244,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,arrow_up,439.93344,373.52545,454.2028,388.70013,0.10332296
245,Dobes & Limbursky_2013_Vlineves-KSK-029.jpg,goods,424.49875,141.84439,442.76382,156.99634,0.101520665
246,Dobes & Limbursky_2013_Vlineves-KSK-031.jpg,grave,341.81998,90.367,448.27225,254.776,0.9998963
247,Dobes & Limbursky_2013_Vlineves-KSK-031.jpg,grave,44.87404,76.8218,292.50604,246.67422,0.9994986
248,Dobes & Limbursky_2013_Vlineves-KSK-031.jpg,grave_cross_section,33.73117,273.35477,288.53055,323.66153,0.99682176
249,Dobes & Limbursky_2013_Vlineves-KSK-031.jpg,scale,363.72342,266.08994,422.7493,281.60965,0.9046226
250,Dobes & Limbursky_2013_Vlineves-KSK-031.jpg,scale,82.80321,236.92722,154.18356,256.50897,0.9018565
251,Dobes & Limbursky_2013_Vlineves-KSK-031.jpg,skeleton_left_side,366.0649,126.55398,418.39218,225.48807,0.6307919
252,Dobes & Limbursky_2013_Vlineves-KSK-031.jpg,goods,211.83057,164.34027,249.76169,207.6128,0.57703197
253,Dobes & Limbursky_2013_Vlineves-KSK-031.jpg,arrow_right,246.61276,87.22974,278.62692,97.62004,0.44711664
254,Dobes & Limbursky_2013_Vlineves-KSK-031.jpg,arrow_up,413.4034,94.000435,431.26407,108.90562,0.30570114
255,Dobes & Limbursky_2013_Vlineves-KSK-031.jpg,skeleton_left_side,372.93347,114.69205,405.6369,181.76218,0.2876056
256,Dobes & Limbursky_2013_Vlineves-KSK-031.jpg,skeleton_left_side,347.4845,89.5029,433.0069,246.09534,0.26021037
257,Dobes & Limbursky_2013_Vlineves-KSK-031.jpg,skull,374.34592,122.858444,397.46426,146.95372,0.16514358
258,Dobes & Limbursky_2013_Vlineves-KSK-031.jpg,goods,223.44218,177.93674,261.9646,207.62546,0.112628914
259,Dobes & Limbursky_2013_Vlineves-KSK-031.jpg,arrow_right,247.40495,92.422,275.09552,103.92793,0.10693692
260,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,grave,40.85369,83.15025,247.92947,196.2057,0.99708253
261,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,grave_cross_section,45.790512,215.08977,238.08876,233.74278,0.96158576
262,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,scale,88.164925,194.41125,160.45346,209.73889,0.94330525
263,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,arrow_left,209.27644,87.67753,236.37688,104.445076,0.7178141
264,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,goods,149.3761,113.80211,178.15814,136.28242,0.67178077
265,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,goods,136.35631,123.20517,172.71272,152.80789,0.4756144
266,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,arrow_up,225.67514,86.59344,244.87305,103.662636,0.347037
267,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,goods,134.49365,135.87064,158.92453,155.97864,0.2518766
268,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,goods,43.751995,299.1286,108.69609,362.94794,0.25150624
269,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,grave_cross_section,63.5979,209.45505,202.50986,223.15198,0.2404249
270,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,grave_cross_section,26.237,423.90067,318.97522,450.33316,0.20561494
271,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,arrow_up,152.83394,248.52467,166.47206,269.92474,0.19136591
272,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,arrow_up,150.33086,258.2693,162.98293,275.3203,0.15768415
273,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,goods,87.73874,335.29343,115.50496,369.9437,0.118136905
274,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,goods,127.24065,130.08258,151.27046,151.96158,0.116045974
275,Dobes & Limbursky_2013_Vlineves-KSK-033.jpg,scale,169.02843,416.27844,225.98259,428.93384,0.100980066
276,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,grave,52.047173,80.039024,191.13013,179.73035,0.9998652
277,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,grave,45.783264,231.93776,240.73035,350.4561,0.99931276
278,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,grave_cross_section,52.88012,363.09695,252.22021,386.3074,0.9766942
279,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,scale,87.0715,186.79276,154.62877,198.47278,0.9630141
280,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,grave_cross_section,35.836174,200.0108,189.55042,216.93518,0.9520912
281,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,138.20114,96.74208,167.14899,129.27644,0.93986213
282,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,193.82338,272.95032,218.24925,296.25452,0.8844908
283,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,100.41675,84.02647,135.3888,117.00976,0.7864146
284,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,192.45387,263.75858,214.46257,285.78964,0.7151455
285,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,190.06133,313.6497,220.36525,334.50436,0.71335703
286,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,64.65762,250.22339,104.11937,293.30237,0.6859889
287,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,arrow_up,176.90715,84.985,185.70262,111.48346,0.6721452
288,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,arrow_up,224.46144,240.10187,234.65837,264.7827,0.6269944
289,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,scale,54.895714,345.79254,125.05239,359.67004,0.41569436
290,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,163.62578,293.6518,184.25017,314.34045,0.28437853
291,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,201.6335,309.23557,226.73027,335.3671,0.27202237
292,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,180.29587,263.96918,203.00528,283.4458,0.22434832
293,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,187.88455,302.36652,209.15802,326.59436,0.20754077
294,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,145.27214,107.98499,171.38615,133.05165,0.18926944
295,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,171.19899,266.00607,193.00847,283.21756,0.18303996
296,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,194.62863,302.1537,216.95053,321.95673,0.17281686
297,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,159.5046,302.5454,181.84685,325.68445,0.15578935
298,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,arrow_up,173.7346,87.83589,182.36693,111.86694,0.14562786
299,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,187.75099,258.33997,207.37941,278.59125,0.13536304
300,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,168.45186,290.33466,188.40724,308.2718,0.116705775
301,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,166.60864,301.3918,188.96042,322.57803,0.11463063
302,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,goods,105.95906,94.85691,147.29758,122.988335,0.11334781
303,Dobes & Limbursky_2013_Vlineves-KSK-035.jpg,grave_cross_section,49.90866,196.53157,180.9129,210.29417,0.10769323
304,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,grave,43.548843,247.40161,190.49661,313.7489,0.9999677
305,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,grave,288.67703,68.13086,465.53604,171.7904,0.9996524
306,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,grave,50.293076,70.77922,224.1241,188.58556,0.99950266
307,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,grave_cross_section,266.02362,409.30127,468.3435,445.09937,0.9993831
308,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,grave,310.5233,480.21317,464.20706,580.98193,0.999382
309,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,grave,277.674,257.35754,459.96088,384.23505,0.99850994
310,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,grave,46.479645,493.60913,243.86478,613.36523,0.9981237
311,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,grave_cross_section,45.817642,616.1599,248.51167,643.2825,0.9908522
312,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,grave_cross_section,291.2093,182.92564,466.48315,216.48064,0.9894085
313,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,grave_cross_section,308.6889,599.6961,459.88837,644.2657,0.9779479
314,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,grave_cross_section,34.39695,198.7214,239.69748,219.16333,0.94887656
315,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,scale,387.96085,585.2292,460.31436,598.59283,0.9395921
316,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,arrow_up,444.07297,75.42126,456.48575,98.43743,0.91654986
317,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,grave_cross_section,43.54351,324.88074,193.35803,346.9579,0.8921534
318,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,skeleton_left_side,322.45212,291.42258,417.61685,342.06583,0.88931066
319,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,scale,211.43538,603.8434,271.39627,613.4769,0.8703723
320,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,arrow_up,212.09369,74.95262,223.3888,98.79726,0.8417316
321,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,skeleton_left_side,354.10208,508.9621,434.35678,557.80524,0.8322816
322,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,arrow_up,439.31186,256.27466,456.77304,281.219,0.7486668
323,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,arrow_up,221.77957,495.88724,233.60104,523.7039,0.7472752
324,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,scale,405.45187,171.26479,468.35306,184.5573,0.74445367
325,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,scale,332.63544,394.3341,404.53143,408.58386,0.6793701
326,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,arrow_up,445.40372,486.8834,456.52267,518.0163,0.65210533
327,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,arrow_up,171.75133,245.89845,180.98903,272.6444,0.6121068
328,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,skull,315.8366,108.069565,350.32092,131.57259,0.5435334
329,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,skeleton_left_side,300.58942,268.921,437.07648,356.08395,0.5215964
330,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,arrow_up,433.26538,256.01382,450.40247,279.32742,0.47184947
331,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,skeleton_left_side,75.84131,519.773,213.47818,590.1048,0.46957985
332,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,scale,202.10239,607.46265,273.96503,618.77747,0.459754
333,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,scale,48.893124,184.60786,113.34509,199.38966,0.41147003
334,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,goods,81.919395,568.2255,100.932884,585.7181,0.400818
335,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,goods,86.03398,563.72595,106.090775,582.08826,0.3437746
336,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,scale,49.54198,189.86005,144.05891,203.40286,0.32734948
337,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,scale,177.22177,301.98154,248.80682,316.20145,0.31737053
338,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,goods,79.576004,555.4147,100.934296,577.99744,0.30614713
339,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,goods,86.97943,540.6569,112.3199,561.5944,0.27763835
340,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,arrow_up,226.03864,498.17096,237.36288,521.76764,0.27402776
341,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,skeleton_left_side,316.0681,107.66652,369.69318,133.32153,0.24878646
342,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,skeleton,362.84778,511.30353,425.463,550.64703,0.1960163
343,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,goods,143.2778,95.24016,164.08063,110.74791,0.19413531
344,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,goods,153.97165,114.8333,174.03622,129.85225,0.14960164
345,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,skeleton_left_side,94.821106,113.71284,180.15814,143.93774,0.14357114
346,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,goods,138.64655,100.963936,170.55173,117.21241,0.13836093
347,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,skull,398.12134,294.15616,425.0227,316.8071,0.12554969
348,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,goods,315.8366,108.069565,350.32092,131.57259,0.11952164
349,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,skeleton_left_side,98.24051,543.1177,197.54865,583.5266,0.11496343
350,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,goods,90.6619,567.30237,113.48048,584.78784,0.11486724
351,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,arrow_up,445.2183,264.89243,463.40164,282.8279,0.10326585
352,Dobes & Limbursky_2013_Vlineves-KSK-037.jpg,goods,154.81612,122.30767,179.10045,141.78279,0.10140414
353,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,grave,40.23532,292.11136,230.40997,399.894,0.9998373
354,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,grave_cross_section,48.22661,420.068,234.42702,468.2287,0.9989579
355,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,grave_cross_section,36.683853,612.3946,230.07619,639.83734,0.99767524
356,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,grave,50.98712,69.06398,301.03036,209.35677,0.9960848
357,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,grave,46.61451,504.36533,237.55069,590.3434,0.9930948
358,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,grave_cross_section,43.16301,230.71732,294.04797,272.8437,0.98114705
359,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,scale,194.3985,216.62769,259.1409,227.95905,0.93485516
360,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,skeleton_right_side,172.40182,91.20746,265.93887,179.65994,0.89319104
361,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,arrow_up,271.27817,72.67504,283.80002,101.494804,0.849702
362,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,skeleton_left_side,112.46662,91.008255,233.28119,194.59999,0.7987734
363,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,skeleton_right_side,90.30514,89.474655,266.47162,203.5613,0.74854696
364,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,scale,99.39594,596.4241,173.55713,609.54944,0.7428768
365,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,arrow_up,205.88531,291.39273,225.62659,320.50607,0.72384316
366,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,goods,167.46358,537.7994,208.48964,569.52094,0.6633241
367,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,skull,93.100044,332.07947,123.62638,357.8908,0.6315964
368,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,goods,105.89717,569.4622,132.58727,589.3276,0.61071545
369,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,skull,187.10353,164.13934,215.64516,188.22183,0.590991
370,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,skeleton_left_side,83.568184,326.80463,178.88898,369.24854,0.58501834
371,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,arrow_up,211.42387,500.74417,230.1657,521.8261,0.51885045
372,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,scale,136.7456,402.15012,209.06827,413.6434,0.42006907
373,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,skull,221.2825,155.54854,245.73608,182.81624,0.37105596
374,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,skeleton_right_side,89.47528,328.99347,167.5109,364.23822,0.3138352
375,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,goods,107.023926,579.53076,156.03421,594.2844,0.2925366
376,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,skull,232.23024,153.47806,261.07397,175.95193,0.24595515
377,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,skeleton_right_side,125.42078,101.15825,221.99231,189.37654,0.23211944
378,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,scale,386.865,248.65286,458.12122,264.06326,0.2296192
379,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,goods,108.56163,563.06696,133.07283,580.36273,0.21590096
380,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,goods,125.7248,559.1466,144.4301,573.71277,0.180854
381,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,scale,83.86987,604.80615,185.5693,616.40735,0.17621298
382,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,skeleton_left_side,131.91588,120.14514,211.87508,184.36014,0.16642572
383,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,goods,146.85133,552.4619,200.32878,578.66125,0.14025143
384,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,skeleton_left_side,170.6168,87.850876,278.7648,190.02156,0.13548984
385,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,goods,130.12198,552.0725,144.31287,565.07324,0.1198138
386,Dobes & Limbursky_2013_Vlineves-KSK-039.jpg,skull,184.85742,97.94999,220.44348,117.58846,0.1071936
387,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,grave,39.26853,505.84402,194.90845,599.7659,0.999944
388,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,grave,296.81253,64.613976,464.50894,159.66092,0.99960464
389,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,grave,230.78348,324.69812,450.69748,583.9238,0.9993262
390,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,grave_cross_section,242.77747,601.991,459.37274,644.0101,0.9991708
391,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,grave,53.509323,74.04704,237.39561,186.16417,0.995889
392,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,grave_cross_section,46.920265,205.09412,235.3959,229.85294,0.99127394
393,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,scale,403.06943,157.2929,463.88968,171.48323,0.9235939
394,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,arrow_up,234.37953,68.95065,245.14879,95.483444,0.8913993
395,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,scale,383.91733,582.94794,459.07767,598.25665,0.8900001
396,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,scale,51.002552,185.21605,125.55606,202.83836,0.88002616
397,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,arrow_up,424.14508,361.5225,448.38757,386.16885,0.8660797
398,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,scale,82.58058,602.9442,149.25232,616.02234,0.83489174
399,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,skeleton_left_side,286.2364,460.25034,379.0251,522.53796,0.67930794
400,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,arrow_up,449.3281,66.95801,460.18314,89.47432,0.6106588
401,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,arrow_up,174.42262,507.95816,184.05733,540.0056,0.5677044
402,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,skeleton_right_side,281.18765,453.81454,390.80588,525.7324,0.5555732
403,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,grave_cross_section,53.25588,617.6726,179.2157,640.0493,0.5467932
404,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,grave_cross_section,303.86285,172.36183,473.86633,204.21751,0.4610639
405,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,skeleton_right_side,81.51019,534.7007,154.31485,580.9977,0.4483148
406,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,skeleton_left_side,79.84738,535.4389,142.95801,578.9798,0.4192585
407,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,skull,75.78445,545.6299,100.544426,563.8905,0.3856899
408,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,skeleton_right_side,106.89491,129.73825,187.00932,162.06158,0.3725796
409,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,goods,183.11497,75.94769,225.73534,113.23245,0.35249206
410,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,goods,78.78855,91.0914,111.77816,117.620514,0.30400887
411,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,grave,260.08444,417.38977,416.04422,551.51526,0.2926276
412,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,skeleton_left_side,59.93232,524.6137,167.40134,586.231,0.27695644
413,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,skeleton_left_side,68.43889,84.64688,221.99706,179.45084,0.2686185
414,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,goods,71.41377,100.70288,94.61209,122.5697,0.25412363
415,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,goods,198.70303,70.15854,236.15488,110.36638,0.23131841
416,Dobes & Limbursky_2013_Vlineves-KSK-041.jpg,skull,282.52655,486.5636,308.3703,508.7954,0.17052722
